Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Willian Arão,br BRA,MF,26.0,32.6,2,33,8,24.2,1.01,0.25,0.06,0.25,17.6,1,0,0,3.4,3.4,0.1,-1.4,-1.4,Matches
Diego Alves,br BRA,GK,33.0,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruno Henrique,br BRA,"FW,MF",28.0,28.6,21,97,45,46.4,3.4,1.58,0.22,0.47,14.6,0,0,1,20.3,19.3,0.2,0.7,1.7,Matches
Gabriel Barbosa,br BRA,FW,22.0,28.2,25,112,57,50.9,3.97,2.02,0.18,0.35,16.1,1,5,5,23.2,19.6,0.18,1.8,0.4,Matches
Rodrigo Caio,br BRA,DF,25.0,26.9,2,29,6,20.7,1.08,0.22,0.07,0.33,11.0,0,0,0,2.3,2.2,0.08,-0.3,-0.2,Matches
Everton Ribeiro,br BRA,"MF,FW",29.0,27.3,2,54,13,24.1,1.98,0.48,0.04,0.15,22.6,5,0,0,3.1,3.1,0.06,-1.1,-1.1,Matches
Gerson,br BRA,MF,21.0,22.2,2,23,7,30.4,1.04,0.32,0.09,0.29,24.9,0,0,0,1.5,1.5,0.07,0.5,0.5,Matches
Pablo Marí,es ESP,DF,25.0,22.0,2,10,3,30.0,0.45,0.14,0.2,0.67,12.6,0,0,0,1.5,1.5,0.15,0.5,0.5,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",24.0,20.2,13,46,18,39.1,2.28,0.89,0.26,0.67,15.9,6,1,1,7.7,6.9,0.15,5.3,5.1,Matches
Renê,br BRA,DF,26.0,18.9,0,5,3,60.0,0.26,0.16,0.0,0.0,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rafinha,br BRA,DF,33.0,17.4,0,6,1,16.7,0.34,0.06,0.0,0.0,24.5,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Filipe Luís,br BRA,DF,33.0,14.1,0,5,1,20.0,0.35,0.07,0.0,0.0,24.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Robert Piris Da Motta,py PAR,MF,24.0,14.4,0,7,1,14.3,0.48,0.07,0.0,0.0,27.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Vitinho,br BRA,"FW,MF",25.0,12.9,5,50,16,32.0,3.87,1.24,0.1,0.31,21.2,6,0,0,3.9,3.9,0.08,1.1,1.1,Matches
Rodinei,br BRA,DF,27.0,12.5,0,2,0,0.0,0.16,0.0,0.0,,20.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Matheus Thuler,br BRA,DF,19.0,11.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego,br BRA,MF,33.0,9.9,1,26,9,34.6,2.64,0.91,0.04,0.11,25.4,5,0,1,2.7,1.9,0.07,-1.7,-0.9,Matches
Reinier,br BRA,"MF,FW",17.0,7.9,6,19,9,47.4,2.41,1.14,0.32,0.67,11.2,0,0,0,4.6,4.6,0.24,1.4,1.4,Matches
Gustavo Cuellar,co COL,MF,26.0,7.9,0,5,1,20.0,0.64,0.13,0.0,0.0,23.9,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Rhodolfo,br BRA,DF,32.0,7.6,0,3,0,0.0,0.4,0.0,0.0,,25.0,0,0,0,0.4,0.4,0.15,-0.4,-0.4,Matches
Léo Duarte,br BRA,DF,22.0,6.7,0,3,0,0.0,0.45,0.0,0.0,,12.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
César,br BRA,GK,27.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pará,br BRA,DF,32.0,5.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Miguel Trauco,pe PER,DF,26.0,5.0,0,6,1,16.7,1.2,0.2,0.0,0.0,20.7,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Orlando Berrío,co COL,"FW,MF",27.0,5.0,1,10,1,10.0,1.99,0.2,0.1,1.0,12.7,0,0,0,2.1,2.1,0.21,-1.1,-1.1,Matches
Lincoln,br BRA,"FW,MF",18.0,4.4,3,18,7,38.9,4.1,1.59,0.17,0.43,13.1,0,0,0,3.8,3.7,0.21,-0.8,-0.7,Matches
Lucas Silva,br BRA,"FW,MF",21.0,2.6,0,3,1,33.3,1.15,0.38,0.0,0.0,11.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
João Lucas,br BRA,DF,20.0,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ronaldo,br BRA,MF,22.0,2.0,0,3,0,0.0,1.48,0.0,0.0,,28.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Hugo Moura,br BRA,MF,21.0,1.0,0,1,0,0.0,1.0,0.0,0.0,,9.2,0,0,0,0.3,0.3,0.33,-0.3,-0.3,Matches
Dantas,br BRA,DF,20.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vitor Gabriel,br BRA,FW,19.0,0.5,0,1,1,100.0,2.0,2.0,0.0,0.0,14.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Rafael Santos,br BRA,DF,20.0,0.3,0,1,0,0.0,3.33,0.0,0.0,,13.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Vinicius Souza,br BRA,MF,19.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bill,br BRA,FW,19.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Batista,br BRA,GK,20.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juan,br BRA,FW,39.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.8,38.0,85,578,209,36.2,15.21,5.5,0.14,0.38,17.7,26,6,8,81.6,75.5,0.13,3.4,3.5,
Opponent Total,,,27.4,38.0,36,391,135,34.5,10.29,3.55,0.08,0.22,20.3,26,6,8,42.8,36.5,0.09,-6.8,-6.5,
