Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Paulo Victor Vidotti,br BRA,GK,32.0,28.0,1,0,0,0,2,0,0,2,0,0,0,0,23,5,0,100.0,Matches
Everton Soares,br BRA,"FW,MF",22.0,25.4,3,0,0,19,35,2,30,14,19,1,0,0,112,21,32,39.6,Matches
Diego Tardelli,br BRA,FW,33.0,21.6,2,1,0,26,26,6,17,7,17,1,0,0,81,8,34,19.0,Matches
Alisson,br BRA,FW,25.0,19.2,5,0,0,24,53,1,138,17,11,1,0,0,82,47,33,58.8,Matches
Bruno Cortez,br BRA,DF,31.0,20.1,4,0,0,23,23,5,57,20,21,1,1,0,107,20,14,58.8,Matches
Matheus Henrique,br BRA,MF,21.0,19.6,9,0,0,36,20,0,8,20,21,0,1,0,142,9,19,32.1,Matches
Pedro Geromel,br BRA,DF,33.0,19.6,4,0,0,16,13,0,10,32,24,0,1,0,110,48,27,64.0,Matches
Michel,br BRA,"MF,DF",28.0,18.9,5,0,0,43,4,1,2,32,30,0,1,2,109,49,29,62.8,Matches
David Braz,br BRA,DF,31.0,17.4,0,0,0,15,3,0,2,26,16,1,1,0,88,47,34,58.0,Matches
Walter Kannemann,ar ARG,DF,27.0,17.0,8,0,0,29,18,0,1,38,23,0,1,0,76,32,22,59.3,Matches
Léo Moura,br BRA,DF,40.0,16.4,1,0,0,9,14,1,46,9,11,0,2,0,103,20,18,52.6,Matches
Juninho Capixaba,br BRA,DF,21.0,16.3,7,0,0,26,38,3,68,20,14,0,0,0,77,22,26,45.8,Matches
Luciano,br BRA,"FW,MF",25.0,13.7,3,0,0,18,24,3,11,11,16,1,0,0,45,14,30,31.8,Matches
Luan Vieira,br BRA,MF,25.0,14.6,0,0,0,11,34,3,68,6,7,0,0,0,72,6,29,17.1,Matches
Rafael Galhardo,br BRA,"DF,FW",27.0,13.0,2,1,1,14,9,1,54,15,14,0,1,0,58,5,11,31.3,Matches
Maicon Souza,br BRA,MF,33.0,12.9,6,0,0,14,15,0,9,16,5,0,0,0,105,7,5,58.3,Matches
Pepê,br BRA,"FW,MF",21.0,18.8,2,0,0,20,34,9,26,10,17,1,0,0,96,20,25,44.4,Matches
Thaciano,br BRA,"MF,FW",23.0,14.7,4,0,0,19,16,2,8,10,22,0,0,0,87,27,29,48.2,Matches
Rômulo,br BRA,MF,28.0,10.8,3,0,0,24,10,0,2,8,11,0,0,0,65,22,10,68.8,Matches
Paulo Miranda,br BRA,DF,30.0,10.5,2,0,0,14,4,0,3,9,17,0,0,1,48,38,20,65.5,Matches
André,br BRA,FW,28.0,9.9,4,0,0,20,19,6,4,4,4,0,0,0,27,14,28,33.3,Matches
Jean Pyerre,br BRA,MF,20.0,9.0,0,0,0,7,10,0,31,6,6,0,0,0,43,3,7,30.0,Matches
Leonardo Gomes,br BRA,DF,22.0,9.0,2,0,0,9,1,0,19,12,15,0,0,0,32,13,8,61.9,Matches
Júlio César,br BRA,GK,32.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,Matches
Rodrigues,br BRA,DF,21.0,6.7,0,0,0,3,1,2,0,9,18,0,0,0,53,15,6,71.4,Matches
Darlan Mendes,br BRA,MF,20.0,6.7,1,0,0,13,4,0,3,6,10,0,0,0,40,4,2,66.7,Matches
Felipe Vizeu,br BRA,FW,21.0,4.3,0,0,0,9,3,0,1,2,0,0,0,0,12,5,20,20.0,Matches
Walter Montoya,ar ARG,FW,25.0,2.4,0,0,0,3,6,1,9,2,1,0,0,0,18,1,2,33.3,Matches
Phelipe Megiolaro,br BRA,GK,19.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Patrick,br BRA,"MF,FW",20.0,3.9,1,0,0,6,17,0,11,2,11,1,0,0,21,1,5,16.7,Matches
Ferreira,br BRA,"FW,MF",21.0,1.7,0,0,0,3,7,0,7,0,3,0,0,0,5,1,1,50.0,Matches
Isaque,br BRA,"FW,MF",21.0,1.1,0,0,0,0,0,1,1,0,1,0,0,0,6,1,0,100.0,Matches
Felipe Albuquerque,br BRA,DF,19.0,1.0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,1,0.0,Matches
Ruan,br BRA,DF,19.0,1.0,0,0,0,1,2,0,0,1,0,0,0,0,3,4,4,50.0,Matches
Matheus Frizzo,br BRA,MF,20.0,0.9,0,0,0,1,4,0,4,1,0,0,0,0,3,1,1,50.0,Matches
Marinho,br BRA,"MF,FW",28.0,0.5,1,0,0,2,3,0,1,2,1,0,0,0,7,0,1,0.0,Matches
Gui Azevedo,br BRA,FW,17.0,0.3,1,0,0,1,2,0,1,1,2,0,0,0,1,0,0,,Matches
Da Silva,br BRA,FW,19.0,0.3,0,0,0,2,2,0,0,0,0,0,0,0,1,3,4,42.9,Matches
Emanuel,br BRA,DF,19.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,Matches
Jhonata Robert,br BRA,MF,19.0,0.1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,,Matches
Squad Total,,,27.6,38.0,81,2,1,482,477,47,655,370,389,8,9,3,1968,536,540,49.8,
Opponent Total,,,27.6,38.0,90,7,3,519,457,13,602,379,416,6,9,1,1888,540,536,50.2,
